省份,日(日期),新增确诊,新增死亡,新增治愈,累计确诊,累计死亡,累计治愈,现有确诊
山西省,2020年2月6日,15,0,7,96,0,12,84
山西省,2020年2月7日,8,0,3,104,0,15,89
山西省,2020年2月8日,11,0,6,115,0,21,94
山西省,2020年2月9日,4,0,4,119,0,25,94
山西省,2020年2月10日,0,0,0,119,0,25,94
山西省,2020年2月11日,5,0,5,124,0,30,94
山西省,2020年2月12日,2,0,3,126,0,33,93
山西省,2020年2月13日,0,0,3,126,0,36,90
山西省,2020年2月14日,1,0,2,127,0,38,89
山西省,2020年2月15日,1,0,8,128,0,46,82
山西省,2020年2月16日,1,0,4,129,0,50,79
山西省,2020年2月17日,1,0,3,130,0,53,77
山西省,2020年2月18日,1,0,8,131,0,61,70
山西省,2020年2月19日,0,0,7,131,0,68,63
山西省,2020年2月20日,1,0,8,132,0,76,56
山西省,2020年2月21日,0,0,2,132,0,78,54
山西省,2020年2月22日,0,0,3,132,0,81,51
山西省,2020年2月23日,0,0,7,132,0,88,44
山西省,2020年2月24日,1,0,6,133,0,94,39
山西省,2020年2月25日,0,0,4,133,0,98,35
山西省,2020年2月26日,0,0,6,133,0,104,29
山西省,2020年2月27日,0,0,3,133,0,107,26
山西省,2020年2月28日,0,0,5,133,0,112,21
山西省,2020年2月29日,0,0,2,133,0,114,19
山西省,2020年3月1日,0,0,2,133,0,116,17
山西省,2020年3月2日,0,0,3,133,0,119,14
山西省,2020年3月3日,0,0,5,133,0,124,9
山西省,2020年3月4日,0,0,0,133,0,124,9
山西省,2020年3月5日,0,0,2,133,0,126,7
山西省,2020年3月6日,0,0,0,133,0,126,7
山西省,2020年3月7日,0,0,0,133,0,126,7
山西省,2020年3月8日,0,0,0,133,0,126,7
山西省,2020年3月9日,0,0,1,133,0,127,6
山西省,2020年3月10日,0,0,4,133,0,131,2
山西省,2020年3月11日,0,0,0,133,0,131,2
山西省,2020年3月12日,0,0,1,133,0,132,1
山西省,2020年3月13日,0,0,1,133,0,133,0
山西省,2020年3月14日,0,0,0,133,0,133,0
山西省,2020年3月15日,0,0,0,133,0,133,0
陕西省,2020年1月23日,3,0,0,3,0,0,3
陕西省,2020年1月24日,2,0,0,5,0,0,5
陕西省,2020年1月25日,10,0,0,15,0,0,15
陕西省,2020年1月26日,7,0,0,22,0,0,22
陕西省,2020年1月27日,13,0,0,35,0,0,35
陕西省,2020年1月28日,11,0,0,46,0,0,46
陕西省,2020年1月29日,10,0,0,56,0,0,56
陕西省,2020年1月30日,7,0,0,63,0,0,63
陕西省,2020年1月31日,24,0,0,87,0,0,87
陕西省,2020年2月1日,14,0,0,101,0,0,101
陕西省,2020年2月2日,15,0,0,116,0,0,116
陕西省,2020年2月3日,12,0,0,128,0,0,128
陕西省,2020年2月4日,14,0,2,142,0,2,140
陕西省,2020年2月5日,23,0,4,165,0,6,159
陕西省,2020年2月6日,8,0,3,173,0,9,164
陕西省,2020年2月7日,11,0,8,184,0,17,167
陕西省,2020年2月8日,11,0,3,195,0,20,175
陕西省,2020年2月9日,13,0,5,208,0,25,183
陕西省,2020年2月10日,5,0,5,213,0,30,183
陕西省,2020年2月11日,6,0,2,219,0,32,187
陕西省,2020年2月12日,6,0,11,225,0,43,182
陕西省,2020年2月13日,4,0,3,229,0,46,183
陕西省,2020年2月14日,1,0,8,230,0,54,176
陕西省,2020年2月15日,2,0,6,232,0,60,172
陕西省,2020年2月16日,4,0,11,236,0,71,165
陕西省,2020年2月17日,4,0,8,240,0,79,161
陕西省,2020年2月18日,0,0,10,240,0,89,151
陕西省,2020年2月19日,2,0,13,242,0,102,140
陕西省,2020年2月20日,3,1,16,245,1,118,126
陕西省,2020年2月21日,0,0,16,245,1,134,110
陕西省,2020年2月22日,0,0,15,245,1,149,95
陕西省,2020年2月23日,0,0,14,245,1,163,81
陕西省,2020年2月24日,0,0,10,245,1,173,71
陕西省,2020年2月25日,0,0,13,245,1,186,58
陕西省,2020年2月26日,0,0,6,245,1,192,52
陕西省,2020年2月27日,0,0,3,245,1,195,49
陕西省,2020年2月28日,0,0,4,245,1,199,45
陕西省,2020年2月29日,0,0,8,245,1,207,37
陕西省,2020年3月1日,0,0,1,245,1,208,36
陕西省,2020年3月2日,0,0,8,245,1,216,28
陕西省,2020年3月3日,0,0,0,245,1,216,28
陕西省,2020年3月4日,0,0,7,245,1,223,21
陕西省,2020年3月5日,0,0,1,245,1,224,20
陕西省,2020年3月6日,0,0,2,245,1,226,18
陕西省,2020年3月7日,0,0,0,245,1,226,18
陕西省,2020年3月8日,0,0,1,245,1,227,17
陕西省,2020年3月9日,0,0,0,245,1,227,17
陕西省,2020年3月10日,0,0,0,245,1,227,17
陕西省,2020年3月11日,0,0,5,245,1,232,12
陕西省,2020年3月12日,0,1,0,245,2,232,11
陕西省,2020年3月13日,0,0,0,245,2,232,11
陕西省,2020年3月14日,0,0,0,245,2,232,11
陕西省,2020年3月15日,0,0,0,245,2,232,11
上海市,2020年1月23日,7,0,0,16,0,0,16
上海市,2020年1月24日,4,0,1,20,0,1,19
上海市,2020年1月25日,13,0,0,33,0,1,32
上海市,2020年1月26日,7,1,0,40,1,1,38
上海市,2020年1月27日,13,0,2,53,1,3,49
上海市,2020年1月28日,13,0,1,66,1,4,61
上海市,2020年1月29日,30,0,1,96,1,5,90
上海市,2020年1月30日,16,0,0,112,1,5,106
上海市,2020年1月31日,23,0,4,135,1,9,125
上海市,2020年2月1日,34,0,1,169,1,10,158
上海市,2020年2月2日,13,0,0,182,1,10,171
上海市,2020年2月3日,21,0,0,203,1,10,192
上海市,2020年2月4日,16,0,2,219,1,12,206
上海市,2020年2月5日,24,0,3,243,1,15,227
上海市,2020年2月6日,14,0,10,257,1,25,231
上海市,2020年2月7日,20,0,5,277,1,30,246
上海市,2020年2月8日,9,0,11,286,1,41,244
上海市,2020年2月9日,7,0,3,293,1,44,248
上海市,2020年2月10日,6,0,4,299,1,48,250
上海市,2020年2月11日,4,0,4,303,1,52,250
上海市,2020年2月12日,8,0,5,311,1,57,253
上海市,2020年2月13日,4,0,5,315,1,62,252
上海市,2020年2月14日,3,0,28,318,1,90,227
上海市,2020年2月15日,8,0,34,326,1,124,201
上海市,2020年2月16日,2,0,16,328,1,140,187
上海市,2020年2月17日,5,0,21,333,1,161,171
上海市,2020年2月18日,0,0,16,333,1,177,155
上海市,2020年2月19日,0,1,9,333,2,186,145
上海市,2020年2月20日,1,0,13,334,2,199,133
上海市,2020年2月21日,0,0,12,334,2,211,121
上海市,2020年2月22日,1,1,16,335,3,227,105
上海市,2020年2月23日,0,0,22,335,3,249,83
上海市,2020年2月24日,0,0,12,335,3,261,71
上海市,2020年2月25日,1,0,7,336,3,268,65
上海市,2020年2月26日,1,0,4,337,3,272,62
上海市,2020年2月27日,0,0,4,337,3,276,58
上海市,2020年2月28日,0,0,3,337,3,279,55
上海市,2020年2月29日,0,0,8,337,3,287,47
上海市,2020年3月1日,0,0,3,337,3,290,44
上海市,2020年3月2日,0,0,2,337,3,292,42
上海市,2020年3月3日,1,0,2,338,3,294,41
上海市,2020年3月4日,0,0,4,338,3,298,37
上海市,2020年3月5日,1,0,5,339,3,303,33
上海市,2020年3月6日,3,0,3,342,3,306,33
上海市,2020年3月7日,0,0,7,342,3,313,26
上海市,2020年3月8日,0,0,1,342,3,314,25
上海市,2020年3月9日,0,0,1,342,3,315,24
上海市,2020年3月10日,2,0,4,344,3,319,22
上海市,2020年3月11日,0,0,1,344,3,320,21
上海市,2020年3月12日,0,0,1,344,3,321,20
上海市,2020年3月13日,2,0,3,346,3,324,19
上海市,2020年3月14日,7,0,0,353,3,324,26
上海市,2020年3月15日,0,0,0,353,3,324,26
四川省,2020年1月23日,3,0,0,8,0,0,8
四川省,2020年1月24日,7,0,0,15,0,0,15
四川省,2020年1月25日,13,0,0,28,0,0,28
四川省,2020年1月26日,16,0,0,44,0,0,44
四川省,2020年1月27日,25,0,0,69,0,0,69
四川省,2020年1月28日,21,0,0,90,0,0,90
四川省,2020年1月29日,18,1,1,108,1,1,106
四川省,2020年1月30日,34,0,0,142,1,1,140
四川省,2020年1月31日,35,0,0,177,1,1,175
四川省,2020年2月1日,30,0,2,207,1,3,203
四川省,2020年2月2日,24,0,8,231,1,11,219
四川省,2020年2月3日,23,0,3,254,1,14,239
四川省,2020年2月4日,28,0,0,282,1,14,267
四川省,2020年2月5日,19,0,10,301,1,24,276
四川省,2020年2月6日,20,0,7,321,1,31,289
四川省,2020年2月7日,23,0,11,344,1,42,301
四川省,2020年2月8日,20,0,18,364,1,60,303
四川省,2020年2月9日,22,0,11,386,1,71,314
四川省,2020年2月10日,19,0,9,405,1,80,324
四川省,2020年2月11日,12,0,5,417,1,85,331
四川省,2020年2月12日,19,0,7,436,1,92,343
四川省,2020年2月13日,15,0,12,451,1,104,346
四川省,2020年2月14日,12,0,10,463,1,114,348
四川省,2020年2月15日,7,0,5,470,1,119,350
四川省,2020年2月16日,11,2,12,481,3,131,347
四川省,2020年2月17日,14,0,25,495,3,156,336
四川省,2020年2月18日,13,0,13,508,3,169,336
四川省,2020年2月19日,6,0,19,514,3,188,323
四川省,2020年2月20日,6,0,29,520,3,217,300
四川省,2020年2月21日,5,0,14,525,3,231,291
四川省,2020年2月22日,1,0,19,526,3,250,273
四川省,2020年2月23日,0,0,11,526,3,261,262
四川省,2020年2月24日,1,0,15,527,3,276,248
四川省,2020年2月25日,2,0,13,529,3,289,237
四川省,2020年2月26日,2,0,18,531,3,307,221
四川省,2020年2月27日,3,0,14,534,3,321,210
四川省,2020年2月28日,4,0,17,538,3,338,197
四川省,2020年2月29日,0,0,13,538,3,351,184
四川省,2020年3月1日,0,0,14,538,3,365,170
四川省,2020年3月2日,0,0,21,538,3,386,149
四川省,2020年3月3日,0,0,8,538,3,394,141
四川省,2020年3月4日,0,0,12,538,3,406,129
四川省,2020年3月5日,1,0,19,539,3,425,111
四川省,2020年3月6日,0,0,17,539,3,442,94
四川省,2020年3月7日,0,0,12,539,3,454,82
四川省,2020年3月8日,0,0,10,539,3,464,72
四川省,2020年3月9日,0,0,2,539,3,466,70
四川省,2020年3月10日,0,0,12,539,3,478,58
四川省,2020年3月11日,0,0,10,539,3,488,48
四川省,2020年3月12日,0,0,10,539,3,498,38
四川省,2020年3月13日,0,0,5,539,3,503,33
四川省,2020年3月14日,0,0,8,539,3,511,25
四川省,2020年3月15日,0,0,5,539,3,516,20
台湾省,2020年1月23日,0,0,0,1,0,0,1
台湾省,2020年1月24日,2,0,0,3,0,0,3
台湾省,2020年1月25日,0,0,0,3,0,0,3
台湾省,2020年1月26日,1,0,0,4,0,0,4
台湾省,2020年1月27日,1,0,0,5,0,0,5
台湾省,2020年1月28日,3,0,0,8,0,0,8
台湾省,2020年1月29日,0,0,0,8,0,0,8
台湾省,2020年1月30日,1,0,0,9,0,0,9
台湾省,2020年1月31日,1,0,0,10,0,0,10
台湾省,2020年2月1日,0,0,0,10,0,0,10
台湾省,2020年2月2日,0,0,0,10,0,0,10
台湾省,2020年2月3日,0,0,0,10,0,0,10
台湾省,2020年2月4日,1,0,0,11,0,0,11
台湾省,2020年2月5日,0,0,0,11,0,0,11
台湾省,2020年2月6日,5,0,1,16,0,1,15
台湾省,2020年2月7日,0,0,0,16,0,1,15
台湾省,2020年2月8日,1,0,0,17,0,1,16
台湾省,2020年2月9日,1,0,0,18,0,1,17
台湾省,2020年2月10日,0,0,0,18,0,1,17
台湾省,2020年2月11日,0,0,0,18,0,1,17
台湾省,2020年2月12日,0,0,0,18,0,1,17
台湾省,2020年2月13日,0,0,0,18,0,1,17
台湾省,2020年2月14日,0,0,1,18,0,2,16
台湾省,2020年2月15日,0,0,0,18,0,2,16
台湾省,2020年2月16日,2,1,0,20,1,2,17
台湾省,2020年2月17日,2,0,0,22,1,2,19
台湾省,2020年2月18日,0,0,0,22,1,2,19
台湾省,2020年2月19日,1,0,0,23,1,2,20
台湾省,2020年2月20日,1,0,0,24,1,2,21
台湾省,2020年2月21日,2,0,0,26,1,2,23
台湾省,2020年2月22日,0,0,0,26,1,2,23
台湾省,2020年2月23日,2,0,0,28,1,2,25
台湾省,2020年2月24日,2,0,3,30,1,5,24
台湾省,2020年2月25日,1,0,0,31,1,5,25
台湾省,2020年2月26日,1,0,0,32,1,5,26
台湾省,2020年2月27日,0,0,0,32,1,5,26
台湾省,2020年2月28日,2,0,1,34,1,6,27
台湾省,2020年2月29日,5,0,3,39,1,9,29
台湾省,2020年3月1日,1,0,0,40,1,9,30
台湾省,2020年3月2日,1,0,3,41,1,12,28
台湾省,2020年3月3日,1,0,0,42,1,12,29
台湾省,2020年3月4日,0,0,0,42,1,12,29
台湾省,2020年3月5日,2,0,0,44,1,12,31
台湾省,2020年3月6日,1,0,0,45,1,12,32
台湾省,2020年3月7日,0,0,0,45,1,12,32
台湾省,2020年3月8日,0,0,1,45,1,13,31
台湾省,2020年3月9日,0,0,2,45,1,15,29
台湾省,2020年3月10日,,,,,,,
台湾省,2020年3月11日,,,,,,,
台湾省,2020年3月12日,,,,,,,
台湾省,2020年3月13日,,,,,,,
台湾省,2020年3月14日,,,,,,,
台湾省,2020年3月15日,,,,,,,
天津市,2020年1月23日,0,0,0,4,0,0,4
天津市,2020年1月24日,4,0,0,8,0,0,8
天津市,2020年1月25日,2,0,0,10,0,0,10
天津市,2020年1月26日,4,0,0,14,0,0,14
天津市,2020年1月27日,9,0,0,23,0,0,23
天津市,2020年1月28日,1,0,0,24,0,0,24
天津市,2020年1月29日,3,0,0,27,0,0,27
天津市,2020年1月30日,4,0,0,31,0,0,31
天津市,2020年1月31日,1,0,0,32,0,0,32
天津市,2020年2月1日,9,0,0,41,0,0,41
天津市,2020年2月2日,7,0,1,48,0,1,47
天津市,2020年2月3日,12,0,0,60,0,1,59
天津市,2020年2月4日,7,0,1,67,0,2,65
天津市,2020年2月5日,2,1,0,69,1,2,66
天津市,2020年2月6日,10,0,0,79,1,2,76
天津市,2020年2月7日,2,0,0,81,1,2,78
天津市,2020年2月8日,7,0,2,88,1,4,83
天津市,2020年2月9日,3,0,0,91,1,4,86
天津市,2020年2月10日,4,0,4,95,1,8,86
天津市,2020年2月11日,11,1,2,106,2,10,94
天津市,2020年2月12日,6,0,1,112,2,11,99
天津市,2020年2月13日,7,1,10,119,3,21,95
天津市,2020年2月14日,1,0,10,120,3,31,86
天津市,2020年2月15日,2,0,6,122,3,37,82
天津市,2020年2月16日,2,0,8,124,3,45,76
天津市,2020年2月17日,1,0,1,125,3,46,76
天津市,2020年2月18日,3,0,2,128,3,48,77
天津市,2020年2月19日,2,0,6,130,3,54,73
天津市,2020年2月20日,1,0,5,131,3,59,69
天津市,2020年2月21日,1,0,3,132,3,62,67
天津市,2020年2月22日,3,0,3,135,3,65,67
天津市,2020年2月23日,0,0,16,135,3,81,51
天津市,2020年2月24日,0,0,6,135,3,87,45
天津市,2020年2月25日,0,0,4,135,3,91,41
天津市,2020年2月26日,0,0,5,135,3,96,36
天津市,2020年2月27日,1,0,6,136,3,102,31
天津市,2020年2月28日,0,0,0,136,3,102,31
天津市,2020年2月29日,0,0,7,136,3,109,24
天津市,2020年3月1日,0,0,2,136,3,111,22
天津市,2020年3月2日,0,0,0,136,3,111,22
天津市,2020年3月3日,0,0,13,136,3,124,9
天津市,2020年3月4日,0,0,0,136,3,124,9
天津市,2020年3月5日,0,0,4,136,3,128,5
天津市,2020年3月6日,0,0,0,136,3,128,5
天津市,2020年3月7日,0,0,0,136,3,128,5
天津市,2020年3月8日,0,0,0,136,3,128,5
天津市,2020年3月9日,0,0,2,136,3,130,3
天津市,2020年3月10日,0,0,1,136,3,131,2
天津市,2020年3月11日,0,0,0,136,3,131,2
天津市,2020年3月12日,0,0,1,136,3,132,1
天津市,2020年3月13日,0,0,0,136,3,132,1
天津市,2020年3月14日,0,0,0,136,3,132,1
天津市,2020年3月15日,0,0,1,136,3,133,0
西藏自治区,2020年1月23日,0,0,0,0,0,0,0
西藏自治区,2020年1月24日,0,0,0,0,0,0,0
西藏自治区,2020年1月25日,0,0,0,0,0,0,0
西藏自治区,2020年1月26日,0,0,0,0,0,0,0
西藏自治区,2020年1月27日,0,0,0,0,0,0,0
西藏自治区,2020年1月28日,0,0,0,0,0,0,0
西藏自治区,2020年1月29日,0,0,0,0,0,0,0
西藏自治区,2020年1月30日,1,0,0,1,0,0,1
西藏自治区,2020年1月31日,0,0,0,1,0,0,1
西藏自治区,2020年2月1日,0,0,0,1,0,0,1
西藏自治区,2020年2月2日,0,0,0,1,0,0,1
西藏自治区,2020年2月3日,0,0,0,1,0,0,1
西藏自治区,2020年2月4日,0,0,0,1,0,0,1
西藏自治区,2020年2月5日,0,0,0,1,0,0,1
西藏自治区,2020年2月6日,0,0,0,1,0,0,1
西藏自治区,2020年2月7日,0,0,0,1,0,0,1
西藏自治区,2020年2月8日,0,0,0,1,0,0,1
西藏自治区,2020年2月9日,0,0,0,1,0,0,1
西藏自治区,2020年2月10日,0,0,0,1,0,0,1
西藏自治区,2020年2月11日,0,0,0,1,0,0,1
西藏自治区,2020年2月12日,0,0,1,1,0,1,0
西藏自治区,2020年2月13日,0,0,0,1,0,1,0
西藏自治区,2020年2月14日,0,0,0,1,0,1,0
西藏自治区,2020年2月15日,0,0,0,1,0,1,0
西藏自治区,2020年2月16日,0,0,0,1,0,1,0
西藏自治区,2020年2月17日,0,0,0,1,0,1,0
西藏自治区,2020年2月18日,0,0,0,1,0,1,0
西藏自治区,2020年2月19日,0,0,0,1,0,1,0
西藏自治区,2020年2月20日,0,0,0,1,0,1,0
西藏自治区,2020年2月21日,0,0,0,1,0,1,0
西藏自治区,2020年2月22日,0,0,0,1,0,1,0
西藏自治区,2020年2月23日,0,0,0,1,0,1,0
西藏自治区,2020年2月24日,0,0,0,1,0,1,0
西藏自治区,2020年2月25日,0,0,0,1,0,1,0
西藏自治区,2020年2月26日,0,0,0,1,0,1,0
西藏自治区,2020年2月27日,0,0,0,1,0,1,0
西藏自治区,2020年2月28日,0,0,0,1,0,1,0
西藏自治区,2020年2月29日,0,0,0,1,0,1,0
西藏自治区,2020年3月1日,0,0,0,1,0,1,0
西藏自治区,2020年3月2日,0,0,0,1,0,1,0
西藏自治区,2020年3月3日,0,0,0,1,0,1,0
西藏自治区,2020年3月4日,0,0,0,1,0,1,0
西藏自治区,2020年3月5日,0,0,0,1,0,1,0
西藏自治区,2020年3月6日,0,0,0,1,0,1,0
西藏自治区,2020年3月7日,0,0,0,1,0,1,0
西藏自治区,2020年3月8日,0,0,0,1,0,1,0
西藏自治区,2020年3月9日,0,0,0,1,0,1,0
西藏自治区,2020年3月10日,0,0,0,1,0,1,0
西藏自治区,2020年3月11日,0,0,0,1,0,1,0
西藏自治区,2020年3月12日,0,0,0,1,0,1,0
西藏自治区,2020年3月13日,0,0,0,1,0,1,0
西藏自治区,2020年3月14日,0,0,0,1,0,1,0
西藏自治区,2020年3月15日,0,0,0,1,0,1,0
香港特别行政区,2020年1月23日,2,0,0,2,0,0,2
香港特别行政区,2020年1月24日,0,0,0,2,0,0,2
香港特别行政区,2020年1月25日,3,0,0,5,0,0,5
香港特别行政区,2020年1月26日,3,0,0,8,0,0,8
香港特别行政区,2020年1月27日,0,0,0,8,0,0,8
香港特别行政区,2020年1月28日,0,0,0,8,0,0,8
香港特别行政区,2020年1月29日,2,0,0,10,0,0,10
香港特别行政区,2020年1月30日,0,0,0,10,0,0,10
香港特别行政区,2020年1月31日,2,0,0,12,0,0,12
香港特别行政区,2020年2月1日,1,0,0,13,0,0,13
香港特别行政区,2020年2月2日,2,0,0,15,0,0,15
香港特别行政区,2020年2月3日,0,0,0,15,0,0,15
香港特别行政区,2020年2月4日,2,1,0,17,1,0,16
香港特别行政区,2020年2月5日,4,0,0,21,1,0,20
香港特别行政区,2020年2月6日,3,0,0,24,1,0,23
香港特别行政区,2020年2月7日,1,0,0,25,1,0,24
香港特别行政区,2020年2月8日,1,0,0,26,1,0,25
香港特别行政区,2020年2月9日,3,0,0,29,1,0,28
香港特别行政区,2020年2月10日,9,0,0,38,1,0,37
香港特别行政区,2020年2月11日,11,0,0,49,1,0,48
香港特别行政区,2020年2月12日,1,0,1,50,1,1,48
香港特别行政区,2020年2月13日,3,0,0,53,1,1,51
香港特别行政区,2020年2月14日,3,0,0,56,1,1,54
香港特别行政区,2020年2月15日,0,0,0,56,1,1,54
香港特别行政区,2020年2月16日,1,0,1,57,1,2,54
香港特别行政区,2020年2月17日,3,0,0,60,1,2,57
香港特别行政区,2020年2月18日,2,0,0,62,1,2,59
香港特别行政区,2020年2月19日,1,1,3,63,2,5,56
香港特别行政区,2020年2月20日,5,0,1,68,2,6,60
香港特别行政区,2020年2月21日,0,0,-1,68,2,5,61
香港特别行政区,2020年2月22日,1,0,1,69,2,6,61
香港特别行政区,2020年2月23日,5,0,5,74,2,11,61
香港特别行政区,2020年2月24日,5,0,8,79,2,19,58
香港特别行政区,2020年2月25日,5,0,0,84,2,19,63
香港特别行政区,2020年2月26日,7,0,5,91,2,24,65
香港特别行政区,2020年2月27日,1,0,0,92,2,24,66
香港特别行政区,2020年2月28日,2,0,6,94,2,30,62
香港特别行政区,2020年2月29日,1,0,3,95,2,33,60
香港特别行政区,2020年3月1日,1,0,3,96,2,36,58
香港特别行政区,2020年3月2日,4,0,0,100,2,36,62
香港特别行政区,2020年3月3日,0,0,1,100,2,37,61
香港特别行政区,2020年3月4日,5,0,0,105,2,37,66
香港特别行政区,2020年3月5日,0,0,6,105,2,43,60
香港特别行政区,2020年3月6日,2,0,3,107,2,46,59
香港特别行政区,2020年3月7日,1,0,5,108,2,51,55
香港特别行政区,2020年3月8日,6,1,7,114,3,58,53
香港特别行政区,2020年3月9日,1,0,1,115,3,59,53
香港特别行政区,2020年3月10日,,0,,,3,,
香港特别行政区,2020年3月11日,,0,,126,3,65,58
香港特别行政区,2020年3月12日,3,0,2,129,3,67,59
香港特别行政区,2020年3月13日,5,1,10,134,4,77,53
香港特别行政区,2020年3月14日,6,0,1,140,4,78,58
香港特别行政区,2020年3月15日,5,0,3,145,4,81,60
新疆维吾尔自治区,2020年1月23日,2,0,0,2,0,0,2
新疆维吾尔自治区,2020年1月24日,0,0,0,2,0,0,2
新疆维吾尔自治区,2020年1月25日,1,0,0,3,0,0,3
新疆维吾尔自治区,2020年1月26日,1,0,0,4,0,0,4
新疆维吾尔自治区,2020年1月27日,1,0,0,5,0,0,5
新疆维吾尔自治区,2020年1月28日,5,0,0,10,0,0,10
新疆维吾尔自治区,2020年1月29日,3,0,0,13,0,0,13
新疆维吾尔自治区,2020年1月30日,1,0,0,14,0,0,14
新疆维吾尔自治区,2020年1月31日,3,0,0,17,0,0,17
新疆维吾尔自治区,2020年2月1日,1,0,0,18,0,0,18
新疆维吾尔自治区,2020年2月2日,3,0,0,21,0,0,21
新疆维吾尔自治区,2020年2月3日,3,0,0,24,0,0,24
新疆维吾尔自治区,2020年2月4日,5,0,0,29,0,0,29
新疆维吾尔自治区,2020年2月5日,3,0,0,32,0,0,32
新疆维吾尔自治区,2020年2月6日,4,0,0,36,0,0,36
新疆维吾尔自治区,2020年2月7日,3,0,0,39,0,0,39
新疆维吾尔自治区,2020年2月8日,3,0,0,42,0,0,42
新疆维吾尔自治区,2020年2月9日,3,0,0,45,0,0,45
新疆维吾尔自治区,2020年2月10日,4,0,0,49,0,0,49
新疆维吾尔自治区,2020年2月11日,6,0,3,55,0,3,52
新疆维吾尔自治区,2020年2月12日,4,0,0,59,0,3,56
新疆维吾尔自治区,2020年2月13日,4,1,3,63,1,6,56
新疆维吾尔自治区,2020年2月14日,2,0,0,65,1,6,58
新疆维吾尔自治区,2020年2月15日,5,0,4,70,1,10,59
新疆维吾尔自治区,2020年2月16日,1,0,2,71,1,12,58
新疆维吾尔自治区,2020年2月17日,4,0,0,75,1,12,62
新疆维吾尔自治区,2020年2月18日,1,0,0,76,1,12,63
新疆维吾尔自治区,2020年2月19日,0,0,8,76,1,20,55
新疆维吾尔自治区,2020年2月20日,0,0,2,76,1,22,53
新疆维吾尔自治区,2020年2月21日,0,0,2,76,1,24,51
新疆维吾尔自治区,2020年2月22日,0,1,1,76,2,25,49
新疆维吾尔自治区,2020年2月23日,0,0,3,76,2,28,46
新疆维吾尔自治区,2020年2月24日,0,0,2,76,2,30,44
新疆维吾尔自治区,2020年2月25日,0,0,0,76,2,30,44
新疆维吾尔自治区,2020年2月26日,0,0,4,76,2,34,40
新疆维吾尔自治区,2020年2月27日,0,0,9,76,2,43,31
新疆维吾尔自治区,2020年2月28日,0,1,9,76,3,52,21
新疆维吾尔自治区,2020年2月29日,0,0,10,76,3,62,11
新疆维吾尔自治区,2020年3月1日,0,0,2,76,3,64,9
新疆维吾尔自治区,2020年3月2日,0,0,2,76,3,66,7
新疆维吾尔自治区,2020年3月3日,0,0,2,76,3,68,5
新疆维吾尔自治区,2020年3月4日,0,0,1,76,3,69,4
新疆维吾尔自治区,2020年3月5日,0,0,1,76,3,70,3
新疆维吾尔自治区,2020年3月6日,0,0,1,76,3,71,2
新疆维吾尔自治区,2020年3月7日,0,0,1,76,3,72,1
新疆维吾尔自治区,2020年3月8日,0,0,1,76,3,73,0
新疆维吾尔自治区,2020年3月9日,0,0,0,76,3,73,0
新疆维吾尔自治区,2020年3月10日,0,0,0,76,3,73,0
新疆维吾尔自治区,2020年3月11日,0,0,0,76,3,73,0
新疆维吾尔自治区,2020年3月12日,0,0,0,76,3,73,0
新疆维吾尔自治区,2020年3月13日,0,0,0,76,3,73,0
新疆维吾尔自治区,2020年3月14日,0,0,0,76,3,73,0
新疆维吾尔自治区,2020年3月15日,0,0,0,76,3,73,0
云南省,2020年1月23日,1,0,0,2,0,0,2
云南省,2020年1月24日,3,0,0,5,0,0,5
云南省,2020年1月25日,6,0,0,11,0,0,11
云南省,2020年1月26日,5,0,0,16,0,0,16
云南省,2020年1月27日,10,0,0,26,0,0,26
云南省,2020年1月28日,18,0,0,44,0,0,44
云南省,2020年1月29日,11,0,0,55,0,0,55
云南省,2020年1月30日,15,0,0,70,0,0,70
云南省,2020年1月31日,13,0,1,83,0,1,82
云南省,2020年2月1日,10,0,1,93,0,2,91
云南省,2020年2月2日,12,0,1,105,0,3,102
云南省,2020年2月3日,12,0,2,117,0,5,112
云南省,2020年2月4日,5,0,0,122,0,5,117
云南省,2020年2月5日,6,0,0,128,0,5,123
云南省,2020年2月6日,5,0,2,133,0,7,126
云南省,2020年2月7日,5,0,5,138,0,12,126
云南省,2020年2月8日,0,0,5,138,0,17,121
云南省,2020年2月9日,3,0,1,141,0,18,123
云南省,2020年2月10日,8,0,1,149,0,19,130
云南省,2020年2月11日,4,0,1,153,0,20,133
云南省,2020年2月12日,1,0,6,154,0,26,128
云南省,2020年2月13日,2,0,1,156,0,27,129
云南省,2020年2月14日,6,0,9,162,0,36,126
云南省,2020年2月15日,6,0,6,168,0,42,126
云南省,2020年2月16日,3,0,0,171,0,42,129
云南省,2020年2月17日,0,0,5,171,0,47,124
云南省,2020年2月18日,1,0,10,172,0,57,115
云南省,2020年2月19日,0,1,3,172,1,60,111
云南省,2020年2月20日,2,1,19,174,2,79,93
云南省,2020年2月21日,0,0,17,174,2,96,76
云南省,2020年2月22日,0,0,11,174,2,107,65
云南省,2020年2月23日,0,0,8,174,2,115,57
云南省,2020年2月24日,0,0,9,174,2,124,48
云南省,2020年2月25日,0,0,5,174,2,129,43
云南省,2020年2月26日,0,0,15,174,2,144,28
云南省,2020年2月27日,0,0,6,174,2,150,22
云南省,2020年2月28日,0,0,6,174,2,156,16
云南省,2020年2月29日,0,0,1,174,2,157,15
云南省,2020年3月1日,0,0,6,174,2,163,9
云南省,2020年3月2日,0,0,5,174,2,168,4
